Hora de inicio,Duración (mm:ss),Producción (kg),Número de ordeño,Estado_Ubre,FlujoMedio_DI,FlujoMedio_DD,FlujoMedio_TI,FlujoMedio_TD,Sangre_DI,Sangre_DD,Sangre_TI,Sangre_TD,Conductividad_DI,Conductividad_DD,Conductividad_TI,Conductividad_TD,EO/PO,Destino Leche,FlujoMax_DI,FlujoMax_DD,FlujoMax_TI,FlujoMax_TD,Produccion_DI,Produccion_DD,Produccion_TI,Produccion_TD,vaca,vaca_id,fecha,Mastitis,EOPO_ID,FlujoMedio_promedio,Conductividad_promedio,FlujoMedio_std,Conductividad_std,Conductividad_rango,Conductividad_diff_max_prom,Conductividad_diff_min_prom,FlujoMedio_izq,FlujoMedio_der,Conductividad_izq,Conductividad_der,FlujoConductividad_ratio,Produccion_promedio,Produccion_total,Produccion_izq,Produccion_der,Produccion_diff_lados,Produccion_std,Produccion_ratio_lados,Produccion_rango,Eficiencia_flujo_produccion,Flujo_diff_lados,Conductividad_diff_lados,Indice_asimetria_flujo,Indice_asimetria_conductividad,Flujo_ratio_max_min,Eficiencia_conductividad,Flujo_conductividad_balance,Flujo_por_kg,Conductividad_por_kg,Conductividad_sobre_flujo,CV_flujo,CV_conductividad,Conductividad_rango_relativo,Indice_variabilidad_total,Score_anomalia_simple,Produccion_promedio_prev,Conductividad_promedio_prev,delta_produccion_promedio,delta_conductividad_promedio,tasa_cambio_produccion,tasa_cambio_conductividad,prob_xgb,thr_0.9,thr_0.8,thr_0.7,thr_0.6,thr_0.59,thr_0.38,thr_0.03,thr_0.01,thr_0.005,thr_0.001,total_alertas,nivel_alarma
2022-12-12 02:28:00,08:25,9.61,1,0,0.48,0.54,0.84,0.54,0,0,0,0,4.3,4.25,4.45,4.22,VMS 3,Tanque,0.84,0.84,1.26,0.9,1.85,2.09,2.64,3.03,1552,1552,2022-12-12 00:00:00,0,1,0.6,4.305,0.162480768,0.10214369,0.23,0.145,0.085,0.66,0.54,4.375,4.235,0.139372822,2.4025,9.61,4.49,5.12,0.63,0.533252598,1.140311804,1.18,0.249739854,0.12,0.14,0.270800829,0.023726752,1.749996354,0.55807188,0.13937279,0.062434957,0.447970817,7.174988042,0.270800829,0.023726752,0.053426236,0.132312229,0.347953817,3.06,4.69,-0.6575,-0.385,-0.214869211,-0.082089535,4.25E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-12 11:03:00,09:08,11.03,2,0,0.54,0.72,0.9,0.48,0,0,0,0,4.4,4.52,4.65,4.44,VMS 3,Tanque,0.84,1.08,1.2,0.84,2.22,2.42,3.22,3.17,1552,1552,2022-12-12 00:00:00,0,1,0.66,4.5025,0.18973666,0.110264833,0.25,0.1475,0.1025,0.72,0.6,4.525,4.48,0.14658523,2.7575,11.03,5.44,5.59,0.15,0.512144185,1.027573529,1,0.239347235,0.12,0.045,0.287479352,0.024489685,1.874996094,0.612437399,0.146585198,0.059836803,0.408204859,6.821959361,0.287479352,0.024489685,0.055524696,0.150000746,0.367493733,2.4025,4.305,0.355,0.1975,0.147762686,0.045876877,6.91037E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-12 19:49:00,09:49,10.08,3,0,0.42,0.6,0.78,0.42,0,0,0,0,4,4.17,4.39,4.12,VMS 3,Tanque,0.72,1.14,1.2,0.9,1.97,2.2,2.91,3,1552,1552,2022-12-12 00:00:00,0,1,0.555,4.17,0.172336879,0.163095064,0.39,0.22,0.17,0.6,0.51,4.195,4.145,0.133093525,2.52,10.08,4.88,5.2,0.32,0.512315007,1.06557377,1.03,0.220238095,0.09,0.05,0.31051634,0.039111517,1.857138435,0.604316402,0.133093493,0.055059518,0.413690435,7.513499976,0.31051634,0.039111517,0.093525157,0.167715972,0.443153015,2.7575,4.5025,-0.2375,-0.3325,-0.086128709,-0.073847846,2.14907E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-13 04:38:00,08:59,10.46,1,0,0.6,0.84,0.78,0.48,0,0,0,0,4.1,4.27,4.32,4.26,VMS 3,Tanque,0.9,1.26,1.2,0.78,2.11,2.3,3.11,2.94,1552,1552,2022-12-13 00:00:00,0,1,0.675,4.2375,0.165227116,0.095350232,0.22,0.0825,0.1375,0.69,0.66,4.21,4.265,0.159292035,2.615,10.46,5.22,5.24,0.02,0.484733604,1.003831418,1,0.258126195,0.03,0.055,0.244780551,0.022501524,1.749996354,0.617108999,0.159291998,0.064531543,0.405114684,6.277768477,0.244780551,0.022501524,0.051917392,0.130288674,0.319199467,2.52,4.17,0.095,0.0675,0.037698398,0.016187046,1.15056E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-13 15:13:00,10:03,12.67,2,0,0.66,0.66,0.9,0.54,0,0,0,0,4.33,4.46,4.42,4.76,VMS 3,Tanque,0.96,1.08,1.26,1.14,2.48,2.79,3.73,3.67,1552,1552,2022-12-13 00:00:00,0,1,0.69,4.4925,0.150996689,0.186435869,0.43,0.2675,0.1625,0.78,0.6,4.375,4.61,0.153589316,3.1675,12.67,6.21,6.46,0.25,0.62824491,1.040257649,1.25,0.217837411,0.18,0.235,0.218835464,0.04149935,1.66666358,0.705063839,0.153589281,0.054459349,0.354577715,6.510860129,0.218835464,0.04149935,0.095715059,0.168716279,0.356049872,2.615,4.2375,0.5525,0.255,0.21128099,0.060176977,9.49061E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-13 23:57:00,09:34,11.24,1,0,0.48,0.78,0.84,0.48,0,0,0,0,4,4.17,4.23,4.09,VMS 3,Tanque,0.84,1.2,1.26,1.2,2.15,2.45,3.28,3.36,1552,1552,2022-12-13 00:00:00,0,1,0.645,4.1225,0.192093727,0.099791449,0.23,0.1075,0.1225,0.66,0.63,4.115,4.13,0.15645846,2.81,11.24,5.43,5.81,0.38,0.602384152,1.069981584,1.21,0.229537367,0.03,0.015,0.29781927,0.024206531,1.749996354,0.681625062,0.156458422,0.057384337,0.36677043,6.391462959,0.29781927,0.024206531,0.055791375,0.145942588,0.377817177,3.1675,4.4925,-0.3575,-0.37,-0.112865,-0.08235947,6.82795E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-14 10:27:00,11:01,12.96,2,0,0.6,0.72,0.9,0.48,0,0,0,0,4.17,4.24,4.52,4.29,VMS 3,Tanque,0.9,1.08,1.32,0.9,2.68,2.85,3.69,3.74,1552,1552,2022-12-14 00:00:00,0,1,0.675,4.305,0.179164729,0.151547572,0.35,0.215,0.135,0.75,0.6,4.345,4.265,0.156794425,3.24,12.96,6.37,6.59,0.22,0.553232923,1.034536892,1.06,0.208333333,0.15,0.08,0.265428834,0.03520268,1.874996094,0.752613066,0.156794389,0.052083329,0.3321759,6.377768329,0.265428834,0.03520268,0.081300794,0.16535615,0.381932308,2.81,4.1225,0.43,0.1825,0.153024857,0.044269243,1.13307E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-14 18:51:00,09:18,10.6,3,0,0.48,0.66,0.84,0.54,0,0,0,0,4.04,4.17,4.32,4.29,VMS 3,Tanque,0.78,1.02,1.2,0.9,1.99,2.27,3.14,3.2,1552,1552,2022-12-14 00:00:00,0,1,0.63,4.205,0.158745079,0.127671453,0.28,0.115,0.165,0.66,0.6,4.18,4.23,0.149821641,2.65,10.6,5.13,5.47,0.34,0.61171889,1.066276803,1.21,0.237735849,0.06,0.05,0.251975915,0.030361813,1.749996354,0.63020199,0.149821605,0.059433957,0.396698076,6.67459258,0.251975915,0.030361813,0.06658738,0.143208266,0.348925108,3.24,4.305,-0.59,-0.1,-0.182098709,-0.023228798,7.36191E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-15 04:18:00,10:22,11.82,1,0,0.6,0.66,0.78,0.48,0,0,0,0,4.14,4.16,4.39,4.26,VMS 3,Tanque,0.9,1.08,1.2,0.78,2.35,2.65,3.46,3.36,1552,1552,2022-12-15 00:00:00,0,1,0.63,4.2375,0.12489996,0.114418821,0.25,0.1525,0.0975,0.69,0.57,4.265,4.21,0.148672566,2.955,11.82,5.81,6.01,0.2,0.54101756,1.034423408,1.11,0.21319797,0.12,0.055,0.19825359,0.027001485,1.624996615,0.697344968,0.148672531,0.053299488,0.358502508,6.7261798,0.19825359,0.027001485,0.058997036,0.119659391,0.284252112,2.65,4.205,0.305,0.0325,0.115094296,0.007728892,6.21193E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-15 11:21:00,10:41,9.89,2,0,0.48,0.66,0.78,0.48,0,0,0,0,4.14,4.24,4.3,4.27,VMS 3,Tanque,0.72,1.02,1.14,0.72,1.91,2.25,2.89,2.84,1552,1552,2022-12-15 00:00:00,0,1,0.6,4.2375,0.146969385,0.06946222,0.16,0.0625,0.0975,0.63,0.57,4.22,4.255,0.14159292,2.4725,9.89,4.8,5.09,0.29,0.474438264,1.060416667,0.98,0.242669363,0.06,0.035,0.244948566,0.01639226,1.624996615,0.583480688,0.141592887,0.060667335,0.428463051,7.062488229,0.244948566,0.01639226,0.037758103,0.108215802,0.29909893,2.955,4.2375,-0.4825,-8.88178E-16,-0.163282517,-2.096E-16,6.44501E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-15 19:38:00,09:37,10.57,3,0,0.54,0.66,0.84,0.48,0,0,0,0,4.01,4.11,4.24,4.19,VMS 3,Tanque,0.84,1.02,1.14,0.84,2.02,2.24,3.13,3.18,1552,1552,2022-12-15 00:00:00,0,1,0.63,4.1375,0.158745079,0.100457288,0.23,0.1025,0.1275,0.69,0.57,4.125,4.15,0.152265861,2.6425,10.57,5.15,5.42,0.27,0.59890873,1.052427184,1.16,0.238410596,0.12,0.025,0.251975915,0.024279701,1.749996354,0.638670541,0.152265824,0.059602643,0.391437995,6.567449893,0.251975915,0.024279701,0.05558911,0.129601183,0.331844727,2.4725,4.2375,0.17,-0.1,0.068756292,-0.023598814,1.13446E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-16 06:05:00,11:28,13.01,1,0,0.6,0.72,0.78,0.48,0,0,0,0,4.23,4.25,4.43,4.38,VMS 3,Tanque,0.96,1.08,1.2,1.02,2.71,2.9,3.78,3.62,1552,1552,2022-12-16 00:00:00,0,1,0.645,4.3225,0.133041347,0.097766729,0.2,0.1075,0.0925,0.69,0.6,4.33,4.315,0.149219202,3.2525,13.01,6.49,6.52,0.03,0.526584909,1.004622496,1.07,0.198308993,0.09,0.015,0.206265334,0.022618093,1.624996615,0.752457894,0.149219167,0.049577244,0.332244402,6.701539998,0.206265334,0.022618093,0.046269509,0.115404038,0.275152937,2.6425,4.1375,0.61,0.185,0.230841918,0.04471298,2.52634E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-16 18:08:00,12:46,16.25,2,0,0.6,0.72,0.9,0.48,0,0,0,0,4.45,4.49,4.65,4.63,VMS 3,Tanque,0.9,1.08,1.26,0.96,3.39,3.7,4.48,4.68,1552,1552,2022-12-16 00:00:00,0,1,0.675,4.555,0.179164729,0.099833194,0.2,0.095,0.105,0.75,0.6,4.55,4.56,0.148188804,4.0625,16.25,7.87,8.38,0.51,0.616245352,1.06480305,1.29,0.166153846,0.15,0.01,0.265428834,0.021917272,1.874996094,0.891876862,0.148188771,0.041538459,0.280307675,6.748138151,0.265428834,0.021917272,0.043907784,0.139498961,0.33125389,3.2525,4.3225,0.81,0.2325,0.249039124,0.053788305,1.11389E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-17 14:26:00,13:20,11.42,2,1,0.48,0.66,0.84,0.48,0,0,0,0,4.15,4.15,4.33,5.12,VMS 3,Tanque,0.9,0.96,1.14,0.9,1.94,2.14,2.59,4.75,1552,1552,2022-12-17 00:00:00,0,1,0.615,4.4375,0.172336879,0.462844466,0.97,0.6825,0.2875,0.66,0.57,4.24,4.635,0.138591549,2.855,11.42,4.53,6.89,2.36,1.292246107,1.520971302,2.81,0.215411559,0.09,0.395,0.280222112,0.104302955,1.749996354,0.643380137,0.138591518,0.053852885,0.388572645,7.215435422,0.280222112,0.104302955,0.2185915,0.317590673,0.603116567,4.0625,4.555,-1.2075,-0.1175,-0.297230696,-0.025795823,1.12669E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-17 08:06:00,11:48,12.78,1,0,0.6,0.78,0.96,0,0,0,0,0,4.84,4.4,4.64,0,VMS 3,Tanque,0.96,1.02,1.32,0,3.85,3.84,5.09,0,1552,1552,2022-12-17 00:00:00,0,1,0.585,3.47,0.41677332,2.32031607,4.84,1.37,3.47,0.78,0.39,4.74,2.2,0.168587896,3.195,12.78,8.94,3.84,5.1,2.209381512,2.328125,5.09,0.183098592,0.39,2.54,0.712431807,0.66867879,960000,0.920749014,0.168587848,0.045774644,0.271517976,5.931613792,0.712431807,0.66867879,1.394812278,1.368544695,2.775922876,2.855,4.4375,0.34,-0.9675,0.119089275,-0.21802812,4.34043E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-18 03:15:00,11:19,11.91,1,0,0.66,0.72,0.96,0,0,0,0,0,4.64,4.48,4.66,0,VMS 3,Tanque,0.96,1.14,1.38,0,3.49,3.93,4.49,0,1552,1552,2022-12-18 00:00:00,0,1,0.585,3.445,0.410974452,2.298078908,4.66,1.215,3.445,0.81,0.36,4.65,2.24,0.169811321,2.9775,11.91,7.98,3.93,4.05,2.026744105,2.030534351,4.49,0.196473552,0.45,2.41,0.702519229,0.667076412,960000,0.86429583,0.169811271,0.049118384,0.289252705,5.888878822,0.702519229,0.667076412,1.352684658,1.35452668,2.7222803,3.195,3.47,-0.2175,-0.025,-0.068075096,-0.007204609,1.49972E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-18 11:25:00,11:52,13.39,2,0,0.72,0.66,0.84,0.6,0,0,0,0,4.25,4.23,4.44,5.3,VMS 3,Tanque,1.08,0.96,1.26,1.08,2.35,2.59,3.05,5.4,1552,1552,2022-12-18 00:00:00,0,1,0.705,4.555,0.102469508,0.505601951,1.07,0.745,0.325,0.78,0.63,4.345,4.765,0.154774973,3.3475,13.39,5.4,7.99,2.59,1.398817953,1.47962963,3.05,0.210604929,0.15,0.42,0.145346613,0.110999306,1.399997667,0.734906535,0.154774939,0.052651228,0.340179213,6.460983743,0.145346613,0.110999306,0.234906644,0.30403573,0.491252564,2.9775,3.445,0.37,1.11,0.124265282,0.322206002,3.63832E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-18 20:57:00,08:29,11.71,3,0,0.6,0.6,0.84,0.54,0,0,0,0,4.16,4.21,4.34,3.77,VMS 3,Tanque,0.9,0.96,1.26,0.96,2.52,2.71,3.41,3.07,1552,1552,2022-12-18 00:00:00,0,1,0.645,4.12,0.133041347,0.245356883,0.57,0.22,0.35,0.72,0.57,4.25,3.99,0.156553398,2.9275,11.71,5.93,5.78,0.15,0.394324317,1.025951557,0.89,0.220324509,0.15,0.26,0.206265334,0.059552627,1.555552675,0.71055808,0.15655336,0.055081123,0.351836008,6.387586996,0.206265334,0.059552627,0.138349481,0.189199115,0.404167442,3.3475,4.555,-0.42,-0.435,-0.125466729,-0.09549943,4.17292E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-19 08:45:00,09:13,15.49,1,0,0.6,0.78,0.9,0.6,0,0,0,0,4.34,4.41,4.43,4.7,VMS 3,Tanque,0.96,1.14,1.38,1.08,3.41,3.48,4.92,3.68,1552,1552,2022-12-19 00:00:00,0,1,0.72,4.47,0.146969385,0.158113883,0.36,0.23,0.13,0.75,0.69,4.385,4.555,0.161073826,3.8725,15.49,8.33,7.16,1.17,0.707642801,1.163407821,1.51,0.185926404,0.06,0.17,0.204123862,0.035372225,1.4999975,0.866330902,0.161073789,0.046481598,0.288573254,6.208324711,0.204123862,0.035372225,0.080536895,0.152541634,0.320032982,2.9275,4.12,0.945,0.35,0.322800915,0.084951436,3.76914E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-19 17:04:00,08:32,8.42,2,0,0.54,0.66,0,0.54,0,0,0,0,4,4.12,0,4.58,VMS 3,Tanque,0.84,1.02,0,1.02,2.48,2.77,0,3.17,1552,1552,2022-12-19 00:00:00,0,1,0.435,3.175,0.295465734,2.131376707,4.58,1.405,3.175,0.27,0.6,2,4.35,0.137007874,2.105,8.42,2.48,5.94,3.46,1.43156092,2.39516129,3.17,0.206650831,0.33,2.35,0.679230011,0.671299539,660000,0.662991917,0.137007831,0.051662702,0.37707834,7.298833796,0.679230011,0.671299539,1.442519231,1.21342122,2.793048781,3.8725,4.47,-1.7675,-1.295,-0.456423381,-0.289709107,2.85578E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-19 23:57:00,08:01,12.33,1,0,0.54,0.72,1.02,0.48,0,0,0,0,3.95,4.15,4.52,4.46,VMS 3,Tanque,0.84,1.08,1.32,0.84,2.08,2.28,5.37,2.6,1552,1552,2022-12-19 00:00:00,0,1,0.69,4.27,0.242487113,0.26795522,0.57,0.25,0.32,0.78,0.6,4.235,4.305,0.161592506,3.0825,12.33,7.45,4.88,2.57,1.539964826,1.526639344,3.29,0.223844282,0.18,0.07,0.351430089,0.062752964,2.124995573,0.721896786,0.161592468,0.055961066,0.346309785,6.188396828,0.351430089,0.062752964,0.13348943,0.255221167,0.547672484,2.105,3.175,0.9775,1.095,0.464370326,0.344881781,5.49364E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-20 11:48:00,11:03,15.99,2,0,0.66,0.78,0.96,0.54,0,0,0,0,4.24,4.38,4.32,4.74,VMS 3,Tanque,1.02,1.14,1.26,1.02,3.32,3.58,4.52,4.57,1552,1552,2022-12-20 00:00:00,0,1,0.735,4.42,0.179164729,0.22090722,0.5,0.32,0.18,0.81,0.66,4.28,4.56,0.166289593,3.9975,15.99,7.84,8.15,0.31,0.641372227,1.039540816,1.25,0.183864916,0.15,0.28,0.243761204,0.049978998,1.777774486,0.90441156,0.166289555,0.045966226,0.276422747,6.01359726,0.243761204,0.049978998,0.113122146,0.200035975,0.406862348,3.0825,4.27,0.915,0.15,0.296836887,0.035128797,1.55629E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-20 21:16:00,10:05,11.7,3,0,0.54,0.72,0.78,0.48,0,0,0,0,3.8,4.06,4.15,4.07,VMS 3,Tanque,0.84,1.08,1.32,0.96,2.37,2.6,3.33,3.4,1552,1552,2022-12-20 00:00:00,0,1,0.63,4.02,0.142828569,0.152096461,0.35,0.13,0.22,0.66,0.6,3.975,4.065,0.156716418,2.925,11.7,5.7,6,0.3,0.517461754,1.052631579,1.03,0.215384615,0.06,0.09,0.226711654,0.037834931,1.624996615,0.727611759,0.156716379,0.053846149,0.343589714,6.380942252,0.226711654,0.037834931,0.087064655,0.147462515,0.35161124,3.9975,4.42,-1.0725,-0.4,-0.268292616,-0.090497717,2.41225E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-21 16:35:00,12:23,14.26,2,1,0.72,0.66,0.84,0.6,0,0,0,0,5.31,4,4.15,4.7,VMS 3,Tanque,1.02,1.08,1.2,1.08,4.3,1.95,2.77,5.24,1552,1552,2022-12-21 00:00:00,0,1,0.705,4.54,0.102469508,0.595035013,1.31,0.77,0.54,0.78,0.63,4.73,4.35,0.155286344,3.565,14.26,7.07,7.19,0.12,1.481676978,1.016973126,3.29,0.197755961,0.15,0.38,0.145346613,0.131064952,1.399997667,0.785242118,0.155286309,0.049438987,0.318373049,6.439707178,0.145346613,0.131064952,0.288546192,0.34875226,0.564957757,2.925,4.02,0.64,0.52,0.218803344,0.129353202,2.18044E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-21 09:43:00,07:10,8.29,1,0,0,0.84,1.02,0,0,0,0,0,0,4.46,4.5,0,VMS 3,Tanque,0,1.44,1.44,0,0,3.49,4.8,0,1552,1552,2022-12-21 00:00:00,0,1,0.465,2.24,0.541940956,2.586580755,4.5,2.26,2.24,0.51,0.42,2.25,2.23,0.207589286,2.0725,8.29,4.8,3.49,1.31,2.452147018,1.375358166,4.8,0.224366707,0.09,0.02,1.165461916,1.154723036,1020000,0.925222801,0.207589193,0.05609167,0.270205034,4.817193942,1.165461916,1.154723036,2.008927675,1.564260855,4.329112626,3.565,4.54,-1.4925,-2.3,-0.418653459,-0.506607818,2.06515E-05,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-22 01:45:00,09:46,12.23,1,0,0.6,0.66,0.84,0.54,0,0,0,0,3.9,4.17,4.29,3.99,VMS 3,Tanque,0.9,0.96,1.26,0.9,2.22,2.66,3.69,3.66,1552,1552,2022-12-22 00:00:00,0,1,0.66,4.0875,0.129614814,0.175570499,0.39,0.2025,0.1875,0.72,0.6,4.095,4.08,0.16146789,3.0575,12.23,5.91,6.32,0.41,0.73540805,1.069373942,1.47,0.215862633,0.12,0.015,0.196385784,0.042953017,1.555552675,0.748012049,0.16146785,0.053965654,0.334219106,6.193172435,0.196385784,0.042953017,0.095412821,0.152592656,0.334751622,2.0725,2.24,0.985,1.8475,0.475271182,0.824776418,1.58652E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-22 11:50:00,09:10,13.03,2,0,0.6,0.84,0.96,0.6,0,0,0,0,4.29,4.43,4.5,4.33,VMS 3,Tanque,1.02,1.26,1.38,1.08,2.32,2.95,4.02,3.74,1552,1552,2022-12-22 00:00:00,0,1,0.75,4.3875,0.18,0.095350232,0.21,0.1125,0.0975,0.78,0.72,4.395,4.38,0.170940171,3.2575,13.03,6.34,6.69,0.35,0.771940196,1.055205047,1.7,0.230237913,0.06,0.015,0.23999968,0.021732242,1.599997333,0.742449973,0.170940132,0.057559474,0.336722921,5.8499922,0.23999968,0.021732242,0.047863237,0.137675116,0.309595159,3.0575,4.0875,0.2,0.3,0.065412898,0.073394477,6.08181E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-22 21:12:00,09:36,11.83,3,0,0.54,0.6,0.84,0.54,0,0,0,0,4.1,4.14,4.39,4.19,VMS 3,Tanque,0.9,0.96,1.2,0.9,2.28,2.51,3.47,3.57,1552,1552,2022-12-22 00:00:00,0,1,0.63,4.205,0.142828569,0.128711564,0.29,0.185,0.105,0.69,0.57,4.245,4.165,0.149821641,2.9575,11.83,5.75,6.08,0.33,0.657539606,1.057391304,1.29,0.213017751,0.12,0.08,0.226711654,0.030609164,1.555552675,0.703329203,0.149821605,0.053254433,0.35545221,6.67459258,0.226711654,0.030609164,0.068965501,0.135770066,0.326286318,3.2575,4.3875,-0.3,-0.1825,-0.092095137,-0.041595432,3.65654E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-23 07:43:00,09:53,12.95,1,0,0.6,0.6,0.9,0.54,0,0,0,0,4.17,4.12,4.4,4.26,VMS 3,Tanque,0.96,0.9,1.2,0.84,2.44,2.81,3.82,3.88,1552,1552,2022-12-23 00:00:00,0,1,0.66,4.2375,0.162480768,0.122848145,0.28,0.1625,0.1175,0.75,0.57,4.285,4.19,0.155752212,3.2375,12.95,6.26,6.69,0.43,0.723619375,1.068690096,1.44,0.203861004,0.18,0.095,0.246182609,0.028990706,1.66666358,0.764011619,0.155752176,0.050965247,0.327220052,6.420444818,0.246182609,0.028990706,0.066076681,0.142664456,0.341249995,2.9575,4.205,0.28,0.0325,0.094674524,0.007728892,4.49244E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-23 15:20:00,09:08,11.53,2,0,0.6,0.66,0.84,0.54,0,0,0,0,4.26,4.31,4.46,4.39,VMS 3,Tanque,0.96,1.14,1.2,0.84,2.24,2.59,3.33,3.37,1552,1552,2022-12-23 00:00:00,0,1,0.66,4.355,0.129614814,0.088128694,0.2,0.105,0.095,0.72,0.6,4.36,4.35,0.151549943,2.8825,11.53,5.57,5.96,0.39,0.558651651,1.070017953,1.13,0.22896791,0.12,0.01,0.196385784,0.020236205,1.555552675,0.661882741,0.151549908,0.057241972,0.377710288,6.598474851,0.196385784,0.020236205,0.045924214,0.108871754,0.262546204,3.2375,4.2375,-0.355,0.1175,-0.109652476,0.027728607,9.2473E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-24 03:05:00,12:00,16.32,1,0,0.6,0.66,0.9,0.54,0,0,0,0,4.32,4.44,4.53,4.54,VMS 3,Tanque,0.9,0.96,1.26,1.08,3.25,3.5,4.9,4.67,1552,1552,2022-12-24 00:00:00,0,1,0.675,4.4575,0.157797338,0.102102889,0.22,0.0825,0.1375,0.75,0.6,4.425,4.49,0.151430174,4.08,16.32,8.15,8.17,0.02,0.825792549,1.002453988,1.65,0.165441176,0.15,0.065,0.233773488,0.022905859,1.66666358,0.915311068,0.15143014,0.041360292,0.273131111,6.60369392,0.233773488,0.022905859,0.049355009,0.129950114,0.306034356,2.8825,4.355,1.1975,0.1025,0.415437844,0.02353616,2.71563E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-24 15:21:00,11:16,15.76,2,0,0.66,0.84,1.02,0.54,0,0,0,0,4.28,4.49,4.44,4.48,VMS 3,Tanque,1.02,1.2,1.38,1.02,3.18,3.52,4.53,4.53,1552,1552,2022-12-24 00:00:00,0,1,0.765,4.4225,0.21,0.097425185,0.21,0.0675,0.1425,0.84,0.69,4.36,4.485,0.172979084,3.94,15.76,7.71,8.05,0.34,0.695269732,1.044098573,1.35,0.194162437,0.15,0.125,0.274509445,0.022029432,1.888885391,0.890898611,0.172979045,0.048540606,0.280615464,5.781038195,0.274509445,0.022029432,0.047484444,0.153712592,0.344023321,4.08,4.4575,-0.14,-0.035,-0.034313717,-0.007851933,1.65802E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-25 02:49:00,13:16,15.85,1,0,0.6,0.66,0.9,0.42,0,0,0,0,4.03,4.19,4.14,4.18,VMS 3,Tanque,0.9,1.02,1.32,0.78,3.33,3.46,4.94,4.12,1552,1552,2022-12-25 00:00:00,0,1,0.645,4.135,0.198242276,0.073257537,0.16,0.055,0.105,0.75,0.54,4.085,4.185,0.15598549,3.9625,15.85,8.27,7.58,0.69,0.737761253,1.091029024,1.61,0.162776025,0.21,0.1,0.307351889,0.01771645,2.142852041,0.958282719,0.155985452,0.040694004,0.260883264,6.410842774,0.307351889,0.01771645,0.038694066,0.135749906,0.363762405,3.94,4.4225,0.0225,-0.2875,0.005710658,-0.065008465,1.09985E-06,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
2022-12-25 11:32:00,10:42,13.1,2,0,0.66,0.6,0.9,0.48,0,0,0,0,4.29,4.31,4.28,4.27,VMS 3,Tanque,1.02,0.9,1.2,0.78,2.58,2.78,4.06,3.68,1552,1552,2022-12-25 00:00:00,0,1,0.66,4.2875,0.176635217,0.017078251,0.04,0.0225,0.0175,0.78,0.54,4.285,4.29,0.15393586,3.275,13.1,6.64,6.46,0.18,0.709060411,1.027863777,1.48,0.201526718,0.24,0.005,0.267628712,0.003983265,1.874996094,0.763848218,0.153935824,0.050381676,0.327290051,6.496202278,0.267628712,0.003983265,0.009329444,0.096856734,0.28094142,3.9625,4.135,-0.6875,0.1525,-0.173501534,0.036880281,7.00963E-07,0,0,0,0,0,0,0,0,0,0,0,Sin alerta
